"""Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""",2017-11-14T13:01:10
Redmi note 4,2017-11-14T13:01:12
"""Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months #1SmartphoneBrandXiaomi",2017-11-14T13:01:12
Redmi Note 4 #1SmartphoneBrand,2017-11-14T13:01:13
Redmi Note 4 from the #1SmartphoneBrandXiaomi  is still No 1 selling smartphone in India even after 9 months !,2017-11-14T13:01:14
"""Redmi Note 4, bought 2 pieces and on the first sale"", from the #1SmartphoneBrand, #Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""",2017-11-14T13:01:14
"Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months! ",2017-11-14T13:01:15
"Redmi Note 4 from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!https://twitter.com/XiaomiIndia/status/930418920225366016 …",2017-11-14T13:01:16
"Redmi Note 4
#1SmartphoneBrand",2017-11-14T13:01:17
"Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months! #1Xiaomi #Familyhttps://twitter.com/RedmiIndia/status/930419085719977984 …",2017-11-14T13:01:19
¡Participa en el sorteo de un Xiaomi Redmi Note 4 + Teclast P10 + Alfawise S95 TV Box! http://bit.ly/SorteoRedmiNote4 … #SorteoRedmiNote4,2017-11-14T13:01:20
"Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""https://twitter.com/XiaomiIndia/status/930418920225366016 …",2017-11-14T13:01:23
"""Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""
1",2017-11-14T13:01:23
""" Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months! """,2017-11-14T13:01:25
"""RedmiNote4 , from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""

#1SmartphoneBrandXiaomi
#1Xiaomi",2017-11-14T13:01:26
Redmi Note 4 #1SmartphoneBrandhttps://twitter.com/XiaomiIndia/status/930418920225366016 …,2017-11-14T13:01:27
"Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months! ",2017-11-14T13:01:28
"Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!https://twitter.com/RedmiIndia/status/930419085719977984 …",2017-11-14T13:01:29
"Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!https://twitter.com/RedmiIndia/status/930419085719977984 …",2017-11-14T13:01:33
""" REDMI NOTE 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!"" 
#1Xiaomi pic.twitter.com/7H6Bgue79B",2017-11-14T13:01:34
"Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months! https://twitter.com/XiaomiIndia/status/930418920225366016 …",2017-11-14T13:01:34
Redmi Note 4 https://twitter.com/XiaomiIndia/status/930418920225366016 …,2017-11-14T13:01:34
"Redmi Note 4 from the #1SmartphoneBrandXiaomi  is still No 1 selling smartphone in India even after 9 months !
@XiaomiIndiahttps://twitter.com/XiaomiIndia/status/930418920225366016 …",2017-11-14T13:01:34
"""Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""https://twitter.com/XiaomiIndia/status/930418920225366016 …",2017-11-14T13:01:36
"""Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""",2017-11-14T13:01:36
Redmi note 4 #1SmartphoneBrand #1xiaomi,2017-11-14T13:01:40
"Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!",2017-11-14T13:01:43
"""Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""",2017-11-14T13:01:44
"Redmi Note 4
#1SmartphoneBrand #1Xiaomi",2017-11-14T13:01:46
Redmi note 4,2017-11-14T13:01:47
"Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months! https://twitter.com/RedmiIndia/status/930419085719977984 …",2017-11-14T13:01:47
"Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!",2017-11-14T13:01:49
Redmi Note 4 https://twitter.com/RedmiIndia/status/930419085719977984 …,2017-11-14T13:01:51
Redmi Note 4 @XiaomiIndiahttps://twitter.com/XiaomiIndia/status/930418920225366016 …,2017-11-14T13:01:51
"Redmi note 4 is the #1SmartphoneBrandXiaomi , Xiaomi, is still the no 1 smartphone which is launched on January 2017 ",2017-11-14T13:01:55
"Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months !",2017-11-14T13:01:57
"""'Redmi Note 4', from the #1SmartphoneBrand, @xiaomi , is still the No.1 selling smartphone in India even after 9 months!""https://twitter.com/XiaomiIndia/status/930418920225366016 …",2017-11-14T13:01:57
#Smartphonebrand Redmi Note 4,2017-11-14T13:01:58
Redmi note 4...!!! Best smartphone in affordable price ..!!! Thank you Xiaomi for making money worth it,2017-11-14T13:01:59
"Redmi Note 4.

#1SmartphoneBrand",2017-11-14T13:02:00
"""Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""pic.twitter.com/lxjn6CgT9A",2017-11-14T13:02:00
"RedMi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No. 1 selling smartphone in India even after 9 months!https://twitter.com/XiaomiIndia/status/930418920225366016 …",2017-11-14T13:02:03
"*Redmi Note 4* from the #1SmartphoneBrand , Xiaomi , is still the no.1 selling smartphone in india even after 9 monthshttps://twitter.com/xiaomiindia/status/930418920225366016 …",2017-11-14T13:02:03
"""Redmi Note 4"" #1SmartphoneBrand",2017-11-14T13:02:05
"""Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""https://twitter.com/RedmiIndia/status/930419085719977984 …",2017-11-14T13:02:05
"@XiaomiIndia

"" REDMI NOTE 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!"" 
#1Xiaomi https://twitter.com/XiaomiIndia/status/930418920225366016 …",2017-11-14T13:02:06
"Redmi Note 4 from the #1SmartphoneBrand , Xiaomi, is still the No.1 selling smartphone in India even after 9 months!..",2017-11-14T13:02:06
"""Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""  pic.twitter.com/lxjn6CgT9A https://twitter.com/XiaomiIndia/status/930418920225366016 …",2017-11-14T13:02:09
"Happy to say that, 
""Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""https://twitter.com/XiaomiIndia/status/930418920225366016 …",2017-11-14T13:02:09
"Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!https://twitter.com/xiaomiindia/status/930418920225366016 …",2017-11-14T13:02:11
Redmi note 4 #1smartphonebrand,2017-11-14T13:02:13
"Redmi Note 4 from the #1SmartphoneBrand , Xiaomi, is still the No.1 selling smartphone in India even after 9 months!https://twitter.com/RedmiIndia/status/930419085719977984 …",2017-11-14T13:02:13
"Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months! We all love it because it's true value for money ! :)https://twitter.com/XiaomiIndia/status/930418920225366016 …",2017-11-14T13:02:14
"Today's BIG thing! ""Redmi note 4,from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""",2017-11-14T13:02:16
"""Redmi Note 4, from the #1SmartphoneBrand , Xiaomi, is still the No.1 selling smartphone in India even after 9 months! ,https://twitter.com/RedmiIndia/status/930419085719977984 …",2017-11-14T13:02:16
"""Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""https://twitter.com/XiaomiIndia/status/930418920225366016 …",2017-11-14T13:02:19
"Redmi Note 4 from the #1SmartphoneBrand , Xiaomi, is still the No.1 selling smartphone in India even after 9 months!",2017-11-14T13:02:22
"Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months #1Xiaomi #proudfamily #redmi4",2017-11-14T13:02:23
"Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""",2017-11-14T13:02:23
#Redminote4 #Redmi4 #Redmi4A,2017-11-14T13:02:24
"""Redmi Note 4 , from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!"" with your answer
We have 3 Mi MIX 2 to give away! We repeat - 3 Mi MIX 2! pic.twitter.com/Iul7fYq5vd https://twitter.com/RedmiIndia/status/930419085719977984 …",2017-11-14T13:02:24
#RedmiNote4 is #1SmartphoneBrand,2017-11-14T13:02:27
"Redmi Note 4 from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!",2017-11-14T13:02:29
"""Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""

#1Xiaomi",2017-11-14T13:02:30
"Xiaomi redmi note 4 #1SmartphoneBrand,Xiomi,is still the No.1 selling smartphone in India even after 9 months!""",2017-11-14T13:02:31
"""Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""  pic.twitter.com/TMDeJs0MlD https://twitter.com/XiaomiIndia/status/930418920225366016 …",2017-11-14T13:02:33
"Happy to say that, 
""Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""",2017-11-14T13:02:36
Redmi Note 4 #1SmartphoneBrand,2017-11-14T13:02:41
"Redmi Note 4 from the #1SmartphoneBrand , Xiaomi, is still the No.1 selling smartphone in India even after 9 months!..",2017-11-14T13:02:42
"""Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""pic.twitter.com/TMDeJs0MlD",2017-11-14T13:02:43
"""Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""https://twitter.com/XiaomiIndia/status/930418920225366016 …",2017-11-14T13:02:44
"""Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""https://twitter.com/XiaomiIndia/status/930418920225366016 …",2017-11-14T13:02:44
"""Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""",2017-11-14T13:02:45
"""REDMI NOTE 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""https://twitter.com/RedmiIndia/status/930419085719977984 …",2017-11-14T13:02:48
"""Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""",2017-11-14T13:02:48
"Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!",2017-11-14T13:02:49
""" Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months! """,2017-11-14T13:02:51
"Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months !",2017-11-14T13:02:52
"Redmi Note 4
#1SmartphoneBrandXiaomi
#1Xiaomi
#No1SellingSmartphone",2017-11-14T13:02:58
"""Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!"" @RedmiIndia",2017-11-14T13:02:58
"""Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""  pic.twitter.com/yJ8CPh7ZNH https://twitter.com/XiaomiIndia/status/930418920225366016 …",2017-11-14T13:03:00
"""Redmi Note 4"" #No.1 Selling Smartphone in india",2017-11-14T13:03:01
"Today's BIG thing! RT and quote ""Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!"" with your answer
We have 3 Mi MIX 2 to give away! We repeat - 3 Mi MIX 2!  pic.twitter.com/gLofOWJ3ca https://twitter.com/XiaomiIndia/status/930418920225366016 …",2017-11-14T13:03:01
"Redmi Note 4.

#1SmartphoneBrand",2017-11-14T13:03:01
"Happy to say that, 
""Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""https://twitter.com/RedmiIndia/status/930419085719977984 …",2017-11-14T13:03:02
Redmi Note 4 #1SmartphoneBrand,2017-11-14T13:03:05
Redminote4,2017-11-14T13:03:05
"""Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""pic.twitter.com/yJ8CPh7ZNH",2017-11-14T13:03:07
Damn.. I thought the number of shipments... It's the #RedmiNote4 #1SmartphoneBrand,2017-11-14T13:03:08
"Redmi Note 4, No. 1 selling smartphone in India for three consecative Quarters.  https://twitter.com/XiaomiIndia/status/930418920225366016 …",2017-11-14T13:03:11
"REDMI NOTE 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months! ANSWER IS IN MY PICTURE  (Lake Blue version)pic.twitter.com/9zmCwJUzp5",2017-11-14T13:03:11
"""#RedmiNote4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!"" 
#1SmartphoneBrandXiaomi",2017-11-14T13:03:11
"""Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""",2017-11-14T13:03:11
"REDMI NOTE 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""  And I am proud to own it 
#1Xiaomi pic.twitter.com/7H6Bgue79B",2017-11-14T13:03:12
"Redmi Note 4
#1SmartphoneBrandhttps://twitter.com/RedmiIndia/status/930419085719977984 …",2017-11-14T13:03:14
"REDMI NOTE 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""https://twitter.com/XiaomiIndia/status/930418920225366016 …",2017-11-14T13:03:15
"Happy to say that, 
""Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""",2017-11-14T13:03:20
"""Redmi note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""",2017-11-14T13:03:21
"""Redmi Note 4 , From the #1SmartphoneBrand, Xiaomi, is still the No. 1 Selling smartphone in india even after 9 months!"" 
@XiaomiIndia",2017-11-14T13:03:21
"""Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""
#1SmartphoneBrandXiaomi",2017-11-14T13:03:25
"Redmi Note 4
#1SmartphoneBrand",2017-11-14T13:03:26
"@XiaomiIndia Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!",2017-11-14T13:03:26
""" Redmi Note 4 "", from the #1SmartphoneBrand , @XiaomiIndia  is still the No.1 selling smartphone in India even after 9 months!"" https://twitter.com/XiaomiIndia/status/930418920225366016 …",2017-11-14T13:03:29
"""Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""pic.twitter.com/m67u4vqTkk",2017-11-14T13:03:30
"""Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""",2017-11-14T13:03:31
"Redmi Note 4 
I own one I'm really happy with it :)
#1SmartphoneBrand",2017-11-14T13:03:32
"REDMI NOTE 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months! ANSWER IS IN MY PICTURE  (Gold version)pic.twitter.com/f9gswKkMOa",2017-11-14T13:03:35
"""Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""
RT Done Wish to win the beautiful #MiMix2 from the #1SmartphoneBrand",2017-11-14T13:03:37
"""Redmi note 4,from the #1smartphonebrand,xiomi, is still the no.1 selling smartphone in india even after 9 months""",2017-11-14T13:03:37
"Redmi Note 4, from the #1SmartphoneBrand , Xiaomi, is still the No.1 selling smartphone in India even after 9 months!",2017-11-14T13:03:40
"""Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""https://twitter.com/XiaomiIndia/status/930418920225366016 …",2017-11-14T13:03:41
"Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!https://twitter.com/XiaomiIndia/status/930418920225366016 …",2017-11-14T13:03:43
"""Redmi Note 4, from The #1SmartphoneBrand, Xiaomi, is still the No.1 selling Smartphone in India even after 9 months"" #RedmiNote4 #1Xiaomi #AmazingJourney #1SmartphoneBrandXiaomi @Bibin_Alexander @ramyavellanki @auk_sanejourno @zaffna @BabuBeg @VHetal",2017-11-14T13:03:43
"Redmi Note 4
#1SmartphoneBrand #IneverWinAnything",2017-11-14T13:03:47
Redmi note 4 #1SmartphoneBrandXiaomi,2017-11-14T13:03:47
"""Redmi note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""https://twitter.com/RedmiIndia/status/930419085719977984 …",2017-11-14T13:03:51
"""Redmi Note 4 , From the #1SmartphoneBrand, Xiaomi, is still the No. 1 Selling smartphone in india even after 9 months!"" 
@XiaomiIndia",2017-11-14T13:03:54
Redmi note 4 from the #1SmartphoneBrand ,2017-11-14T13:03:55
Redmi Note 4 #1SmartphoneBrand,2017-11-14T13:03:55
Redmi Note 4 https://twitter.com/RedmiIndia/status/930419085719977984 …,2017-11-14T13:03:55
"RedMi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No. 1 selling smartphone in India even after 9 months!https://twitter.com/XiaomiIndia/status/930418920225366016 …",2017-11-14T13:03:59
"Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months! ",2017-11-14T13:04:00
Redmi Note 4 The best selling smartphone #1SmartphoneBrandXiaomi,2017-11-14T13:04:01
"Redmi Note 4 from the #1SmartphoneBrand , Xiaomi, is still the No.1 selling smartphone in India even after 9 months!..!",2017-11-14T13:04:03
"Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months! #RedmiNote4",2017-11-14T13:04:03
"REDMI NOTE 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months! ANSWER IS IN MY PICTURE  (Silver version)pic.twitter.com/fdyVd34zw6",2017-11-14T13:04:04
"""Redmi Note 4, The #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""",2017-11-14T13:04:05
"Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!",2017-11-14T13:04:06
REDMI NOTE 4 is india's no. 1 selling smartphone from #1SmartphoneBrandXiaomi,2017-11-14T13:04:07
"Today's BIG thing! ""___REDMI NOTE 4___, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""https://twitter.com/XiaomiIndia/status/930418920225366016 …",2017-11-14T13:04:07
"REDMI NOTE 4  from the #1SmartphoneBrand, Xiaomi, is still the No. 1 selling smartphone in India and hopefully will remain so in futurehttps://twitter.com/RedmiIndia/status/930419085719977984 …",2017-11-14T13:04:11
"""Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""",2017-11-14T13:04:17
"""Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months! """,2017-11-14T13:04:17
""" REDMI NOTE 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!"" 
#1Xiaomi pic.twitter.com/kqysphAPtn",2017-11-14T13:04:18
"Most Trusted Phone.   INDIA LOVED IT SO MUCH... REDMI NOTE 4 Today's BIG thing from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!"" @manukumarjain @RedmiIndia @XiaomiIndiahttps://twitter.com/XiaomiIndia/status/930418920225366016 …",2017-11-14T13:04:20
"""Redmi Note 4 from the #1SmartphoneBrand, Xiaomi is still the No. 1 selling smartphone in India even after 9 months! ""
https://twitter.com/XiaomiIndia/status/930418920225366016 …",2017-11-14T13:04:24
Redmi Note 4 https://twitter.com/XiaomiIndia/status/930418920225366016 …,2017-11-14T13:04:25
"""Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""",2017-11-14T13:04:27
"""Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months! ""https://twitter.com/RedmiIndia/status/930419085719977984 …",2017-11-14T13:04:28
"REDMI NOTE 4 from the #1SmartphoneBrand Xiaomi, is still the No.1 Selling Smartphone in India even after 9 months. 
#1Xiaomi @xiaomi @RedmiIndia @MIUI_India @miuiromhttps://twitter.com/XiaomiIndia/status/930418920225366016 …",2017-11-14T13:04:32
"redmi note 4 #1SmartphoneBrandXiaomi  Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""",2017-11-14T13:04:33
"Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months! https://twitter.com/RedmiIndia/status/930419085719977984 …",2017-11-14T13:04:33
"Redmi note 4( certified beast), from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""",2017-11-14T13:04:34
"""#RedmiNote4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!"" 
#1SmartphoneBrandXiaomi
@XiaomiIndia
@RedmiIndiahttps://twitter.com/RedmiIndia/status/930419085719977984 …",2017-11-14T13:04:35
""" Redmi Note 4 "", from the #1SmartphoneBrand , @XiaomiIndia  is still the No.1 selling smartphone in India even after 9 months!""https://twitter.com/RedmiIndia/status/930419085719977984 …",2017-11-14T13:04:37
"Even an  from another planet will be screaming it's Redmi Note 4 the No. 1 Selling Smartphone 
#1SmartphoneBrand XIAOMI

It will be the No. 1 brand for very long.
Trash talking your opponents",2017-11-14T13:04:38
"Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!",2017-11-14T13:04:39
"""Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""",2017-11-14T13:04:40
Redmi Note 4 #No.1 selling smartphone in indiahttps://twitter.com/XiaomiIndia/status/930418920225366016 …,2017-11-14T13:04:42
""" Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!"" @RedmiIndiahttps://twitter.com/RedmiIndia/status/930419085719977984 …",2017-11-14T13:04:42
"Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!",2017-11-14T13:04:45
"*Redmi Note 4* from the #1SmartphoneBrand , Xiaomi , is still the no.1 selling smartphone in india even after 9 monthshttps://twitter.com/redmiindia/status/930349630583218176 …",2017-11-14T13:04:48
Xiaomi Redmi Note 4,2017-11-14T13:04:48
"""Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months! """,2017-11-14T13:04:49
""" Redmi Note 4 "", from the #1SmartphoneBrand , @XiaomiIndia  is still the No.1 selling smartphone in India even after 9 months!""https://twitter.com/XiaomiIndia/status/930418920225366016 …",2017-11-14T13:04:52
"""Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months! ""https://twitter.com/XiaomiIndia/status/930418920225366016 …",2017-11-14T13:04:58
"Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months",2017-11-14T13:05:01
"""Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No. 1 smartphone in India Even after 9 Months! @XiaomiIndia @RedmiIndia",2017-11-14T13:05:02
"""Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""https://twitter.com/RedmiIndia/status/930419085719977984 …",2017-11-14T13:05:03
"redmi note 4 #1SmartphoneBrand   Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""",2017-11-14T13:05:06
Redmi note 4,2017-11-14T13:05:06
Redmi note 4 #1smartphonebrand,2017-11-14T13:05:07
"*Redmi Note 4* from the #1SmartphoneBrand , Xiaomi , is still the no.1 selling smartphone in india even after 9 monthshttps://twitter.com/redmiindia/status/930419085719977984 …",2017-11-14T13:05:08
"""#RedmiNote4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!"" 
#1SmartphoneBrandXiaomi",2017-11-14T13:05:09
"Redmi Note 4
#1SmartphoneBrandXiaomi
#1Xiaomi
#No1SellingSmartphonehttps://twitter.com/XiaomiIndia/status/930418920225366016 …",2017-11-14T13:05:11
"Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months! #1Xiaomi #1SmartphoneBrand",2017-11-14T13:05:11
"""REDMI NOTE 4 , from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""",2017-11-14T13:05:12
"""Redmi note 4 from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""",2017-11-14T13:05:12
"""Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!"" 
https://twitter.com/XiaomiIndia/status/930418920225366016 …",2017-11-14T13:05:14
"Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!https://twitter.com/RedmiIndia/status/930419085719977984 …",2017-11-14T13:05:16
Redmi Note 4 https://twitter.com/RedmiIndia/status/930419085719977984 …,2017-11-14T13:05:19
The best ever Redmi note 4 ,2017-11-14T13:05:20
"Redmi Note 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!",2017-11-14T13:05:21
"Redmi Note 4 from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""",2017-11-14T13:05:24
"Today's BIG thing! ""RedMi NoTe 4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!"" with your answer
We have 3 Mi MIX 2 to give away! We repeat - 3 Mi MIX 2!  pic.twitter.com/st2u3kxHfE https://twitter.com/XiaomiIndia/status/930418920225366016 …",2017-11-14T13:05:25
Redmi Note 4 from the #1SmartphoneBrandXiaomi #1SmartphoneBrand is still the No.1 selling smartphone  in ,2017-11-14T13:05:28
"""#RedmiNote4, from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!"" 
#1SmartphoneBrandXiaomi
@XiaomiIndia
@RedmiIndiahttps://twitter.com/XiaomiIndia/status/930418920225366016 …",2017-11-14T13:05:28
""""" REDMI NOTE 4"", 
    
from the #1SmartphoneBrand, Xiaomi is still the No.1 selling smartphone in India even after 9 months! """,2017-11-14T13:05:30
"""Redmi Note 4""  from the #1SmartphoneBrand, Xiaomi, is still the No.1 selling smartphone in India even after 9 months!""

",2017-11-14T13:05:31
"Redmi note 4 , from the #1SmartphoneBrand , Xiaomi , is still the No.1 selling smartphone in India even after 9 months!",2017-11-14T13:05:33
